region,locality,price_usd,area_m2,floor,rooms,expenses,properati_url,lat,lon
Capital Federal,Recoleta,310000.0,74.0,5.0,,,http://recoleta.properati.com.ar/yaqz_venta_departamentos_recoleta_aguero_2300_suite_lavadero_parrilla_terraza_toilette_vestidor_luminoso_garage_estrenar_losa-radiante_guanziroli-propiedades_aq5,-34.5865616106,-58.400336361
Capital Federal,Villa Pueyrredón,111500.0,70.0,,2.0,,http://villa-pueyrredon.properati.com.ar/yngq_venta_departamentos_villa-urquiza_balcon_lavadero_terraza_toilette_garage_placard_aire-acondicionado_re-max-premium,-34.578558,-58.509142
Capital Federal,Almagro,82000.0,40.0,,2.0,1000.0,http://almagro.properati.com.ar/wful_venta_departamentos_almagro_ecuador_700,-34.6010943,-58.406726
Capital Federal,Paternal,169000.0,63.0,,,,http://paternal.properati.com.ar/xwv4_venta_departamentos_villa-santa-rita_balcon_lavadero_parrilla_sum_terraza_luminoso_garage_placard_adriana-espinosa-propiedades,-34.612425,-58.4806225
Capital Federal,Almagro,89500.0,40.0,,1.0,,http://almagro.properati.com.ar/v1cl_venta_departamentos_almagro,-34.6202466,-58.4165902
Capital Federal,Caballito,73000.0,38.0,,,,http://caballito.properati.com.ar/rzx0_venta_departamentos_caballito,-34.6253319,-58.4446144
Capital Federal,Boedo,159491.2,36.0,,,,http://boedo.properati.com.ar/jnvt_venta_otro_boedo,-34.6237793251,-58.4204435349
Capital Federal,Flores,62000.0,36.0,5.0,,750.0,http://flores.properati.com.ar/wmrs_venta_departamentos_flores,-34.6274383,-58.478013
Capital Federal,Almagro,235000.0,86.0,,4.0,5643.0,http://almagro.properati.com.ar/rhjy_venta_departamentos_almagro,-34.6058250584,-58.4297426784
Capital Federal,Balvanera,174900.0,98.0,4.0,4.0,,http://balvanera.properati.com.ar/10095_venta_departamentos_balvanera_toilette_vestidor_luminoso_placard_aire-acondicionado_re-max-total-iii,-34.60582,-58.393042
Capital Federal,Almagro,155000.0,70.0,,3.0,2400.0,http://almagro.properati.com.ar/11zco_venta_departamentos_almagro_billinghurst_100_balcon_luminoso_dueno-directo_9u7,-34.6038768,-58.4156502
Capital Federal,Belgrano,100000.0,32.0,,1.0,,http://belgrano.properati.com.ar/v5z7_venta_departamentos_belgrano,-34.553811,-58.453759
Capital Federal,Villa Urquiza,107334.0,38.0,,1.0,,http://villa-urquiza.properati.com.ar/11txj_venta_departamentos_belgrano_jardin_terraza_rg-montes_7ff,-34.5578146,-58.4696832
Capital Federal,Caballito,137000.0,42.0,,2.0,,http://caballito.properati.com.ar/10b2q_venta_departamentos_caballito_lavadero_parrilla_piscina_sum_lujoso_garage_migliorisi-propiedades_cy3,-34.607026,-58.442438
Capital Federal,Caballito,240000.0,65.0,7.0,,2500.0,http://caballito.properati.com.ar/11axc_venta_departamentos_caballito_balcon_suite_hidromasaje_lavadero_parrilla_vestidor_luminoso_garage_lepore-propiedades,-34.6282267,-58.4439153
Capital Federal,Balvanera,99000.0,74.0,1.0,4.0,2100.0,http://balvanera.properati.com.ar/zp9c_venta_departamentos_balvanera_patio_luminoso_arq-victorino-de-la-plaza,-34.6072023,-58.4035194
Capital Federal,Palermo,260000.0,55.0,,4.0,3500.0,http://palermo.properati.com.ar/11org_venta_departamentos_palermo_terraza_toilette_luminoso_dependencias_garage_doble-circulacion_asempro_dcw,-34.5820218,-58.4209389
Capital Federal,Colegiales,124000.0,47.0,,2.0,,http://colegiales.properati.com.ar/113p5_venta_departamentos_belgrano_balcon_baulera_gimnasio_parrilla_piscina_terraza_luminoso_garage_amenities_impecable_placard_estrenar_re-max-full,-34.578634,-58.449841
Capital Federal,Boca,127691.61,85.0,,,,http://boca.properati.com.ar/xe0r_venta_departamentos_boca_don-pedro-de-mendoza-av-_300,-34.6258749,-58.360185
Capital Federal,Palermo,225000.0,76.0,,4.0,2422.0,http://palermo.properati.com.ar/118fa_venta_departamentos_bs-as-g-b-a-zona-norte_luminoso_rg-montes_7ff,-34.5931886,-58.4246144
Capital Federal,Belgrano,148000.0,33.0,,1.0,1900.0,http://belgrano.properati.com.ar/wy0p_venta_departamentos_belgrano,-34.5671279,-58.4328769
Capital Federal,Villa Urquiza,130000.0,44.0,,2.0,1200.0,http://villa-urquiza.properati.com.ar/1157a_venta_departamentos_villa-urquiza_maria-ojeda-y-asociados,-34.5742272,-58.4922864
Capital Federal,Centro / Microcentro,100000.0,49.0,8.0,2.0,,http://centro-microcentro.properati.com.ar/zp82_venta_departamentos_centro-microcentro_gimnasio_lavadero_parrilla_sum_garage_nativa-propiedades,-34.6177615,-58.383662
Capital Federal,Palermo,178000.0,60.0,9.0,3.0,3900.0,http://palermo.properati.com.ar/10pvk_venta_departamentos_palermo_lavadero_luminoso_garage_santiago-jannot-capital,-34.569335,-58.4348693
Capital Federal,Villa Lugano,87000.0,41.0,,2.0,,http://villa-lugano.properati.com.ar/nxwe_venta_departamentos_villa-lugano,,
Capital Federal,Balvanera,135000.0,74.0,,3.0,2500.0,http://balvanera.properati.com.ar/zu16_venta_departamentos_abasto_balcon_lavadero_dependencias_placard_predial-propiedades_c3a,-34.6060199414,-58.411080557
Capital Federal,San Cristobal,80300.0,31.0,,1.0,,http://san-cristobal.properati.com.ar/zssq_venta_departamentos_san-cristobal_balcon_lavadero_parrilla_sum_amenities_nucifora-propiedades_crr,-34.6230511,-58.3914916
Capital Federal,Villa Devoto,99000.0,45.0,5.0,1.0,,http://villa-devoto.properati.com.ar/u2k2_venta_departamentos_villa-devoto,-34.5915576,-58.508675
Capital Federal,Almagro,95000.0,34.0,,,,http://almagro.properati.com.ar/ef3k_venta_departamento_almagro,-34.612586,-58.419227
Capital Federal,Villa Crespo,80070.0,34.0,,1.0,,http://villa-crespo.properati.com.ar/okhw_venta_departamentos_villa-crespo_justo-juan-b-av-_2300,-34.593335,-58.442214
Capital Federal,Caballito,100705.0,38.0,,1.0,,http://caballito.properati.com.ar/12ths_venta_departamentos_caballito_garage_soldati-propiedades,,
Capital Federal,Boedo,150217.69,35.0,,1.0,,http://boedo.properati.com.ar/11dbd_venta_departamentos_boedo_lavadero_parrilla_piscina_quincho_sum_terraza_lujoso_garage_lone-lighthouse_d9p,-34.6247395415,-58.4199746233
Capital Federal,Caballito,119000.0,48.0,,,,http://caballito.properati.com.ar/11mxu_venta_departamentos_caballito_balcon_lavadero_parrilla_toilette_placard_estrenar_torres-propiedades,-34.6217903,-58.4576825
Capital Federal,Liniers,95365.87,36.0,,2.0,,http://liniers.properati.com.ar/o29m_venta_departamentos_liniers,,
Capital Federal,San Telmo,301303.55,49.0,,2.0,,http://san-telmo.properati.com.ar/11tkq_venta_departamentos_san-telmo_azopardo_1300_balcon_gimnasio_hidromasaje_lavadero_parrilla_piscina_terraza_electrogeno_amenities_aire-acondicionado_lodginnargentina,-34.6226773,-58.3667589
Capital Federal,Balvanera,115000.0,70.0,7.0,3.0,,http://balvanera.properati.com.ar/zjoa_venta_departamentos_balvanera_the-union-propiedades_8tu,-34.6054157,-58.4070327
Capital Federal,Balvanera,155000.0,65.0,9.0,3.0,,http://balvanera.properati.com.ar/11mo4_venta_departamentos_balvanera_toilette_placard_re-max-city,-34.604424,-58.396872
Capital Federal,Villa del Parque,73150.0,36.0,,1.0,,http://villa-del-parque.properati.com.ar/12t68_venta_departamentos_villa-del-parque_balcon_terraza_garage_solimano-dal-pos-inmuebles,-34.6106305,-58.4799666
Capital Federal,Palermo,140000.0,47.0,,2.0,,http://palermo.properati.com.ar/12tuz_venta_departamentos_palermo_balcon_suite_parrilla_piscina_toilette_luminoso_amenities_placard_zuker-propiedades_dke,-34.5711496,-58.4232966
Capital Federal,Balvanera,105000.0,39.0,5.0,2.0,1600.0,http://balvanera.properati.com.ar/10jgs_venta_departamentos_balvanera_piscina_sum_vista_amenities_placard_auge-propiedades,-34.6149058,-58.4128363
Capital Federal,Balvanera,103500.0,45.0,,2.0,,http://balvanera.properati.com.ar/xhwj_venta_departamentos_balvanera_lujoso,-34.6196382,-58.3995005
Capital Federal,San Telmo,111711.0,47.0,,2.0,,http://san-telmo.properati.com.ar/115fy_venta_departamentos_san-telmo_gimnasio_piscina_sum_soldati-propiedades,,
Capital Federal,Floresta,99000.0,75.0,,2.0,560.0,http://floresta.properati.com.ar/1190y_venta_departamentos_floresta_balcon_la-floresta,-34.6309832,-58.4806664
Capital Federal,Almagro,155000.0,81.0,,3.0,,http://almagro.properati.com.ar/12fqf_venta_departamentos_almagro_lavadero_luminoso_dependencias_subte-linea-b_subte-linea-a_subte-linea-h_migliorisi-propiedades_cy3,-34.6052475,-58.408818
Capital Federal,Villa Urquiza,125000.0,40.0,,,,http://villa-urquiza.properati.com.ar/lrul_venta_departamentos_villa-urquiza,-34.5703149,-58.4830019
Capital Federal,Palermo,115000.0,38.0,,2.0,,http://palermo.properati.com.ar/u9ui_venta_departamentos_palermo,-34.592127,-58.412257
Capital Federal,Floresta,160000.0,57.0,,3.0,1600.0,http://floresta.properati.com.ar/kt6y_venta_departamentos_floresta_moreto_100,-34.636246,-58.4909798
Capital Federal,Caballito,83000.0,41.0,7.0,,1500.0,http://caballito.properati.com.ar/zvvh_venta_departamentos_caballito_balcon_gimnasio_hidromasaje_lavadero_parrilla_amenities_placard_aire-acondicionado_estrenar_buyma-propiedades,-34.6191016,-58.4415901
Capital Federal,Villa Crespo,154500.0,49.0,4.0,2.0,,http://villa-crespo.properati.com.ar/w2w8_venta_departamentos_villa-crespo,-34.597769,-58.42644
Capital Federal,Belgrano,98000.0,32.0,,1.0,1300.0,http://belgrano.properati.com.ar/12j8d_venta_departamentos_belgrano_subte-linea-d_subte-linea-b_subte-linea-a_subte-linea-c_le-bleu,-34.6036844,-58.3815591
Capital Federal,Palermo,240000.0,90.0,,3.0,,http://palermo.properati.com.ar/12ojn_venta_departamentos_palermo_balcon_baulera_lavadero_parrilla_piscina_sum_terraza_garage_placard_aire-acondicionado_subte-linea-d_re-max-ayres,-34.573525,-58.442896
Capital Federal,Flores,109000.0,58.0,,2.0,,http://flores.properati.com.ar/10975_venta_departamentos_caballito_balcon_lavadero_piscina_luminoso_impecable_placard_aire-acondicionado_estrenar_re-max-acci-oacute-n,-34.613361,-58.462683
Capital Federal,Villa Urquiza,106000.0,41.0,,2.0,,http://villa-urquiza.properati.com.ar/12pz1_venta_departamentos_villa-urquiza_balcon_garage_subte-linea-b_le-bleu,-34.5688712,-58.4884216
Capital Federal,Caballito,145000.0,76.0,,4.0,,http://caballito.properati.com.ar/10z8c_venta_departamentos_flores_garage_impecable_placard_re-max-total-vi,-34.606076,-58.459051
Capital Federal,Balvanera,140000.0,70.0,13.0,3.0,2500.0,http://balvanera.properati.com.ar/pdlx_venta_departamentos_balvanera_pueyrredon-av-_700,-34.6012672,-58.4046626
Capital Federal,Villa Urquiza,107200.0,33.0,,1.0,,http://villa-urquiza.properati.com.ar/12pzd_venta_departamentos_villa-urquiza_balcon_parrilla_terraza_luminoso_amoblado_aire-acondicionado_le-bleu,-34.5687846,-58.4768939
Capital Federal,Palermo,142000.0,50.0,6.0,,,http://palermo.properati.com.ar/wdld_venta_departamentos_palermo_cordoba-av-_3500,-34.5979435834,-58.415852535
Capital Federal,Belgrano,110000.0,40.0,,2.0,2100.0,http://belgrano.properati.com.ar/11jq1_venta_departamentos_belgrano_balcon_luminoso_placard_cabildo-500,-34.5742806,-58.4346696
Capital Federal,Palermo,169000.0,45.0,,1.0,,http://palermo.properati.com.ar/xx4a_venta_departamentos_palermo_balcon_piscina_sum_terraza_luminoso_garage_aire-acondicionado_estrenar_lexinton-propiedades_cbn,-34.5636498,-58.4653792
Capital Federal,Villa Pueyrredón,87000.0,40.0,,,,http://villa-pueyrredon.properati.com.ar/xwcb_venta_departamentos_villa-pueyrredon_luminoso_estrenar_zarlenga-inmobiliaria_bcl,-34.5716554,-58.5020382
Capital Federal,Villa Luro,72000.0,38.0,,2.0,,http://villa-luro.properati.com.ar/ykfa_venta_departamentos_floresta_balcon_baulera_parrilla_quincho_sum_garage_amenities_placard_aire-acondicionado_re-max-urbana,-34.637834,-58.503098
Capital Federal,San Cristobal,87500.0,41.0,,2.0,,http://san-cristobal.properati.com.ar/y2ok_venta_departamentos_balvanera_luminoso_vista_garage_estrenar_re-max-express,-34.620583,-58.402827
Capital Federal,Belgrano,335000.0,75.0,,3.0,,http://belgrano.properati.com.ar/12t1u_venta_departamentos_belgrano_balcon_baulera_suite_gimnasio_hidromasaje_jardin_lavadero_parrilla_patio_piscina_quincho_terraza_luminoso_vista_sauna_lujoso_garage_amenities_placard_aire-acondicionado_deborah-sosa-inversiones-inmobiliarias_akn,-34.5594846,-58.4451392
Capital Federal,Caballito,81000.0,38.0,,2.0,900.0,http://caballito.properati.com.ar/xw9o_venta_departamentos_caballito_balcon_luminoso_impecable_placard_grupo-mega-pulvirenti,-34.6037137392,-58.3815808896
Capital Federal,Barracas,75000.0,31.0,,1.0,,http://barracas.properati.com.ar/11hft_venta_departamentos_barracas_balcon_baulera_parrilla_piscina_terraza_luminoso_garage_amenities_di-mitrio-inmobiliaria_90i,-34.633021,-58.370341
Capital Federal,Palermo,93000.0,40.0,1.0,,,http://palermo.properati.com.ar/oaqk_venta_departamentos_palermo_charcas_4200,-34.5846208675,-58.421964492
Capital Federal,Caballito,169000.0,90.0,,,,http://caballito.properati.com.ar/eag0_venta_departamento_caballito,-34.6093503,-58.4514422
Capital Federal,Flores,81559.0,46.0,,2.0,,http://flores.properati.com.ar/zla5_venta_departamentos_villa-general-mitre_balcon_lavadero_parrilla_piscina_terraza_lujoso_garage_amenities_re-max-premium,-34.63093,-58.468101
Capital Federal,Villa Urquiza,149000.0,44.0,,1.0,,http://villa-urquiza.properati.com.ar/x4zx_venta_departamentos_villa-urquiza,-34.5735072,-58.4922827
Capital Federal,Villa Urquiza,235000.0,90.0,,3.0,1300.0,http://villa-urquiza.properati.com.ar/12iuv_venta_departamentos_villa-urquiza_baulera_gimnasio_lavadero_parrilla_piscina_sum_sauna_lujoso_garage_amenities_placard_aire-acondicionado_estrenar_le-bleu,-34.5671066,-58.4723916
Capital Federal,San Telmo,59600.0,33.0,,2.0,,http://san-telmo.properati.com.ar/q48a_venta_departamentos_san-telmo,-34.620858,-58.378926
Capital Federal,Caballito,98000.0,41.0,,2.0,,http://caballito.properati.com.ar/zpsr_venta_departamentos_flores_balcon_baulera_lavadero_terraza_luminoso_placard_aire-acondicionado_losa-radiante_re-max-central,-34.628822,-58.453314
Capital Federal,Villa Urquiza,122551.26,38.0,,1.0,,http://villa-urquiza.properati.com.ar/zsyx_venta_departamentos_villa-urquiza_balcon_piscina_sum_garage_nucifora-propiedades_crr,-34.570884,-58.4886936
Capital Federal,Congreso,88000.0,66.0,4.0,3.0,,http://congreso.properati.com.ar/yvey_venta_departamentos_capital-federal_avenida-rivadavia_1916_re-max-uno,,
Capital Federal,Villa Devoto,84900.0,49.0,,2.0,,http://villa-devoto.properati.com.ar/11ymu_venta_departamentos_villa-devoto_suite_parrilla_piscina_vestidor_luminoso_amenities_estrenar_re-max-total-iii,-34.622985,-58.504922
Capital Federal,Barrio Norte,335000.0,100.0,,3.0,2400.0,http://barrio-norte.properati.com.ar/113t2_venta_departamentos_barrio-norte_balcon_toilette_luminoso_dependencias_doble-circulacion_capital-brokers,-34.586174,-58.407823
Capital Federal,Belgrano,309000.0,86.0,,4.0,,http://belgrano.properati.com.ar/11tuc_venta_departamentos_belgrano_balcon_suite_gimnasio_hidromasaje_lavadero_piscina_vestidor_sauna_garage_zuker-servicios-inmobiliarios,-34.5490777851,-58.4552272783
Capital Federal,San Telmo,90000.0,44.0,,3.0,,http://san-telmo.properati.com.ar/11hcj_venta_departamentos_san-telmo_luminoso_garage_impecable_di-mitrio-inmobiliaria_90i,-34.617329,-58.375159
Capital Federal,Almagro,125000.0,48.0,,2.0,,http://almagro.properati.com.ar/p7td_venta_departamentos_almagro,-34.606491,-58.418555
Capital Federal,Almagro,189000.0,92.0,,4.0,,http://almagro.properati.com.ar/10b07_venta_departamentos_almagro_toilette_dependencias_migliorisi-propiedades_cy3,-34.60258,-58.420206
Capital Federal,Belgrano,270000.0,83.0,14.0,4.0,,http://belgrano.properati.com.ar/112ra_venta_departamentos_belgrano_luminoso_oppel-inmuebles,-34.6265009044,-58.3595867514
Capital Federal,Villa Urquiza,112000.0,44.0,,,,http://villa-urquiza.properati.com.ar/j4ft_venta_departamento_villa-urquiza,-34.5765536,-58.4965425
Capital Federal,Villa Crespo,139500.0,70.0,2.0,3.0,2100.0,http://villa-crespo.properati.com.ar/1057q_venta_departamentos_villa-crespo_lavadero_luminoso_dependencias_impecable_placard_bertolotti,-34.6045043,-58.4372375
Capital Federal,San Cristobal,70000.0,32.0,,2.0,,http://san-cristobal.properati.com.ar/11y2y_venta_departamentos_san-cristobal_luminoso_vista_baireslodge-com,-34.609907,-58.384775
Capital Federal,Villa Urquiza,70000.0,31.0,,1.0,,http://villa-urquiza.properati.com.ar/wcpd_venta_departamentos_villa-urquiza_avenida-triunvirato_3328,-34.5833431,-58.4689267
Capital Federal,San Telmo,171000.0,63.0,,3.0,,http://san-telmo.properati.com.ar/uyfp_venta_departamentos_san-telmo,-34.6235515,-58.3740817
Capital Federal,Floresta,86000.0,46.0,,,,http://floresta.properati.com.ar/118jx_venta_departamentos_floresta_balcon_baulera_lavadero_parrilla_luminoso_garage_placard_grupo-mega-op-flores,,
Capital Federal,Las Cañitas,213688.0,35.0,,2.0,,http://las-canitas.properati.com.ar/zt51_venta_departamentos_las-canitas_balcon_luminoso_placard_nucifora-propiedades_crr,-34.5679891,-58.4339848
Capital Federal,Flores,110000.0,76.0,,,,http://flores.properati.com.ar/11j40_venta_departamentos_flores_balcon_castro-reisse-propiedades,-34.624639,-58.4661095
Capital Federal,Villa Luro,105000.0,52.0,,3.0,,http://villa-luro.properati.com.ar/12q43_venta_departamentos_villa-luro_balcon_parrilla_quincho_vista_placard_grupo-mega-molnar,-34.6408037,-58.5010195
Capital Federal,Flores,99000.0,57.0,1.0,,1600.0,http://flores.properati.com.ar/t3e4_venta_departamentos_flores_varela_300,-34.6334407,-58.4637448
Capital Federal,Balvanera,112000.0,63.0,2.0,3.0,,http://balvanera.properati.com.ar/107ix_venta_departamentos_balvanera_luminoso_dependencias_garage_re-max-premium,-34.60257,-58.398213
Capital Federal,Almagro,87000.0,41.0,,,,http://almagro.properati.com.ar/11zxf_venta_departamentos_almagro_garage_amoblado_amenities_vaira-propiedades,-34.6058016853,-58.4152369651
Capital Federal,Boedo,138050.32,50.0,8.0,2.0,,http://boedo.properati.com.ar/fzk7_venta_departamento_boedo_san-juan-av-_4200,-34.6266572,-58.4241126
Capital Federal,Saavedra,182000.0,59.0,,2.0,1500.0,http://saavedra.properati.com.ar/12iui_venta_departamentos_saavedra_balcon_gimnasio_lavadero_parrilla_piscina_terraza_garage_le-bleu,-34.557199,-58.480847
Capital Federal,Once,168000.0,87.0,6.0,4.0,1700.0,http://once.properati.com.ar/u2o0_venta_departamentos_once_gomez-valentin_3000,-34.6052823,-58.4087617
Capital Federal,Barrio Norte,270000.0,88.0,,3.0,,http://barrio-norte.properati.com.ar/11ddb_venta_departamentos_barrio-norte_suite_lavadero_vestidor_luminoso_garage_j-robledo-negocios-inmobiliarios_d5s,-34.5893508,-58.408068
Capital Federal,Villa del Parque,93000.0,42.0,,2.0,,http://villa-del-parque.properati.com.ar/xx18_venta_departamentos_villa-del-parque_balcon_sum_luminoso_estrenar_lexinton-propiedades_cbn,-34.6106110157,-58.4795902886
Capital Federal,Palermo,159500.0,49.0,,2.0,,http://palermo.properati.com.ar/12tf8_venta_departamentos_palermo_balcon_suite_patio_toilette_estrenar_interwin-marketing-inmobiliario_9ic,-34.586491,-58.4389473
Capital Federal,Caballito,65000.0,33.0,1.0,2.0,,http://caballito.properati.com.ar/112er_venta_departamentos_caballito_patio_placard_re-max-urbana,-34.617321,-58.439614
Capital Federal,Almagro,195000.0,61.0,8.0,2.0,,http://almagro.properati.com.ar/11e4n_venta_departamentos_boedo_gimnasio_lavadero_piscina_lujoso_amenities_estrenar_re-max-city,-34.603506,-58.417856
Capital Federal,Barracas,240000.0,88.0,,3.0,,http://barracas.properati.com.ar/109xq_venta_departamentos_barracas_avenida-martin-garcia_500_balcon_patio_toilette_placard_mattera-inmuebles,-34.6305208,-58.371624
